IDOcorrencia,IDLocal
2285655132,1296
2285603451,842
2285603868,1351
2285603451,725
2285603868,1219
2285675656,354
2285603456,1458
2285652018,847
2285652018,1268
2285603115,1351
2285655139,272
2285603115,1219
2285653134,984
2285598032,308
2285664689,1406
2285598032,90
2285598032,634
2285598032,1442
2285664689,1479
2285644835,1413
2285644835,10
2285644835,1566
2285644835,857
2285644835,24
2285665552,1504
2285655456,353
2285653137,1027
2285661763,1080
2285653137,1056
2285655456,1610
2285655456,346
2285661763,558
2285598041,567
2285603106,1023
2285600422,842
2285600422,968
2285600422,588
2285600422,1067
2285652745,1302
2285666351,968
2285666351,1175
2285666351,1067
2285654682,459
2285649171,459
2285649171,457
2285660281,1175
2285616955,1018
2285672745,963
2285662478,963
2285665559,963
2285616955,1302
2285649822,612
2285665559,785
2285664158,174
2285662478,492
2285616955,1616
2285672745,704
2285663911,785
2285611692,113
2285663911,685
2285611692,724
2285652014,651
2285652014,990
2285646210,1458
2285666590,459
2285665030,1045
2285665030,1719
2285602345,1074
2285602345,616
2285665030,130
2285610857,422
2285665030,428
2285664682,1485
2285610857,968
2285665030,68
2285602345,866
2285602345,381
2285649449,736
2285659960,584
2285603862,1655
2285649449,113
2285649449,878
2285659960,962
2285655137,1040
2285649449,873
2285657687,707
2285657687,1309
2285657687,1208
2285657687,90
2285657687,116
2285603448,889
2285661316,996
2285661316,990
2285603448,817
2285607282,1166
2285649817,584
2285598039,308
2285675652,1693
2285598039,250
2285646209,553
2285610861,1598
2285657690,1631
2285607283,493
2285662465,1652
2285667073,91
2285667073,1620
2285660277,1576
2285667073,1124
2285667073,623
2285660485,1208
2285660485,723
2285660485,465
2285675650,1124
2285662393,1436
2285611691,983
2285613958,1735
2285661760,718
2285610859,955
2285661760,188
2285661760,1214
2285646616,1635
2285646616,1590
2285646616,1579
2285600418,968
2285600418,1175
2285611694,301
2285660275,1228
2285649444,516
2285606783,516
2285649444,510
2285606783,686
2285611409,1427
2285611409,913
2285605917,1286
2285611409,542
2285611409,762
2285611409,1121
2285611409,536
2285661317,420
2285661317,1068
2285665555,1616
2285655458,711
2285606787,1600
2285606787,764
2285666589,114
2285606787,114
2285606787,513
2285660478,1720
2285662774,1493
2285605913,510
2285643543,1531
2285650265,941
2285649170,1632
2285649170,1655
2285672738,1146
2285668864,1206
2285672738,1103
2285672738,1476
2285668864,510
2285672070,742
2285672738,933
2285668864,686
2285668864,478
2285672738,1102
2285668864,470
2285637007,685
2285672738,801
2285650270,1671
2285659268,1620
2285659268,1592
2285602347,805
2285602347,817
2285640748,1534
2285602347,1271
2285665558,1478
2285665561,1520
2285652010,1505
2285660479,1550
2285600425,1780
2285664683,746
2285649818,1204
2285664683,681
2285600425,1389
2285649818,1011
2285649818,623
2285649818,1592
2285649818,1038
2285660481,690
2285654377,108
2285654377,98
2285654377,31
2285618004,881
2285654377,417
2285654377,984
2285643541,515
2285645699,1741
2285661320,558
2285645699,1700
2285645699,961
2285598035,801
2285645702,705
2285667589,1689
2285662468,1644
2285616952,1832
2285670820,1768
2285665554,1379
2285613957,955
2285608346,29
2285608346,765
2285658784,1143
2285671262,63
2285671262,1087
2285671262,938
2285664953,419
2285643539,661
2285643539,1031
2285603105,1206
2285603105,516
2285603105,523
2285649448,1853
2285637003,1400
2285653323,1576
2285637003,844
2285653323,989
2285637003,708
2285653323,988
2285667591,861
2285667591,872
2285662767,1845
2285655457,567
2285655457,1374
2285655457,1700
2285650266,1521
2285649804,1876
2285607270,127
2285649804,1630
2285617998,1853
2285666583,930
2285617998,1855
2285671254,1855
2285661306,1604
2285661306,205
2285650563,1206
2285650563,516
2285661306,230
2285603447,1694
2285660470,280
2285661306,333
2285661306,1653
2285655449,1000
2285655449,1401
2285665024,1241
2285665024,1196
2285655449,1038
2285665024,1154
2285655451,1832
2285607280,1632
2285655452,1700
2285617990,1154
2285646202,1579
2285661758,1700
2285656437,1241
2285599600,1700
2285611404,25
2285617995,889
2285652654,838
2285617997,1728
2285617997,1771
2285664150,1429
2285666998,1618
2285668786,1707
2285650562,1707
2285664150,961
2285655122,1206
2285613143,1882
2285658791,1534
2285643952,576
2285655122,576
2285655122,523
2285643952,523
2285603852,847
2285617999,1167
2285610858,1746
2285655453,538
2285603852,1046
2285603852,864
2285651077,1479
2285603852,626
2285603852,1068
2285640307,860
2285605902,973
2285605902,1593
2285598019,516
2285598019,510
2285605902,1277
2285598019,473
2285608333,1058
2285608333,422
2285608333,968
2285608333,1124
2285608333,588
2285667074,1073
2285637006,143
2285659256,1879
2285659256,1103
2285637006,422
2285667074,1124
2285668783,1849
2285603854,1302
2285658780,90
2285658780,634
2285666568,1531
2285664668,1700
2285664668,851
2285655118,1905
2285664668,1314
2285661309,1540
2285600412,1177
2285616934,671
2285661309,280
2285653313,847
2285653313,1068
2285666993,988
2285653313,873
2285660474,509
2285660474,99
2285652651,812
2285643941,812
2285646594,1876
2285643956,1086
2285616942,1584
2285652651,551
2285643956,654
2285643956,725
2285652005,303
2285616945,1876
2285660262,1077
2285598030,1413
2285598030,746
2285598030,462
2285598030,509
2285603850,792
2285598030,1999
2285598030,681
2285598030,1335
2285598030,857
2285616948,1305
2285598030,1087
2285603850,1389
2285598030,116
2285598030,982
2285598030,1068
2285611683,1991
2285649160,1551
2285649160,286
2285664147,1378
2285649160,1942
2285652655,1120
2285665546,1143
2285646198,108
2285600403,1073
2285664667,493
2285663902,1632
2285663902,1655
2285663902,1694
2285663902,1644
2285607271,1207
2285607271,1711
2285607271,1390
2285607271,626
2285607271,873
2285613149,1731
2285649801,1344
2285608331,805
2285606261,1640
2285663896,861
2285663896,1540
2285617996,1540
2285663896,577
2285617996,577
2285617996,1641
2285663896,842
2285617996,842
2285663896,1065
2285617996,1065
2285617996,974
2285663896,974
2285663896,422
2285617996,422
2285599601,280
2285617996,1124
2285663896,588
2285663896,1145
2285617996,725
2285663896,725
2285663896,569
2285613142,127
2285613142,505
2285670816,438
2285599599,2011
2285660270,1073
2285660270,1374
2285660270,1229
2285607267,1440
2285660270,1067
2285660270,1622
2285643064,2036
2285600414,877
2285651997,889
2285603099,2036
2285616935,1759
2285611393,1414
2285611393,356
2285611393,1144
2285611393,1062
2285663908,116
2285611393,2087
2285611393,1705
2285611393,1347
2285611393,114
2285661305,2036
2285662388,1229
2285652002,1535
2285662388,773
2285652002,1987
2285662388,1618
2285662388,947
2285662388,851
2285662388,654
2285662388,1281
2285662388,1120
2285662388,1960
2285613944,1912
2285616944,1950
2285664665,1540
2285660269,310
2285646608,1700
2285660269,495
2285657677,72
2285657677,125
2285668788,681
2285668788,1087
2285668788,117
2285657677,724
2285668788,471
2285668788,534
2285613144,1942
2285613144,490
2285653316,2000
2285652662,1700
2285613144,1779
2285666574,956
2285613940,838
2285659255,1440
2285652736,1726
2285640741,386
2285640741,25
2285606274,308
2285606274,105
2285651073,2080
2285663909,286
2285605903,1655
2285603101,1651
2285606260,522
2285616933,1086
2285643059,1838
2285600402,690
2285671258,654
2285606269,1859
2285606260,114
2285661755,1540
2285661755,1618
2285661755,725
2285653320,1779
2285605896,1985
2285659260,766
2285659260,1605
2285659260,309
2285664672,1934
2285668785,1726
2285649440,2387
2285659260,1250
2285659260,106
2285651999,1943
2285661304,913
2285661304,1862
2285661304,1348
2285660467,2036
2285616932,1379
2285670817,457
2285664950,1359
2285661303,1193
2285660265,500
2285661303,1326
2285665544,1741
2285611396,507
2285611396,847
2285611396,1310
2285600397,1253
2285659252,2076
2285611396,1016
2285611396,419
2285659252,1124
2285611396,1950
2285654671,1980
2285657672,886
2285657672,116
2285598023,1905
2285603426,909
2285611391,661
2285606265,661
2285606265,1777
2285606265,844
2285647178,2134
2285606265,173
2285606265,1335
2285611391,1335
2285650251,621
2285606265,765
2285608322,1389
2285606265,753
2285650251,1124
2285608322,609
2285608322,1785
2285650251,1281
2285608322,1709
2285606265,2190
2285603095,1576
2285603095,417
2285645678,1476
2299707300,857
2299707300,954
2285671241,2183
2285607264,173
2285640735,742
2285607264,863
2285660261,1427
2285660261,874
2285660261,2041
2285602330,691
2285602330,1540
2285602330,1374
2285602330,627
2285660461,1987
2285602330,2086
2285610847,1700
2285602330,1700
2285602330,1966
2285645682,1535
2285640733,1103
2285640733,933
2285664141,173
2285664141,27
2285606259,1540
2285606259,567
2285664946,1493
2285613137,809
2285643053,759
2285606259,1700
2285672722,917
2285653315,644
2285599592,1695
2285658776,353
2285599592,1768
2285654668,2185
2285647177,1876
2285603096,1354
2285599592,1897
2285658776,2011
2371594161,1149
2285611672,1601
2285652643,1540
2285613939,756
2285649436,1590
2285649436,1630
2285664139,1845
2285640726,1845
2285665805,1703
2285665805,1590
2285664664,2124
2285655107,1379
2285649434,2014
2285655107,973
2285610844,756
2285655107,1593
2285655107,1406
2285610844,130
2285657666,1103
2285651068,1103
2285610844,827
2285613134,306
2285664945,265
2285664945,1045
2294952961,130
2285664945,93
2294952961,428
2285664945,428
2285634560,1855
2294952961,564
2285664945,863
2285650250,1782
2285603845,1844
2285654669,1302
2285640727,1987
18974780435,219
2285636996,1627
2285605893,2151
2285603844,1862
2285659943,2134
2387486523,1764
2387486523,1618
2387486523,1785
2387486523,1281
2395543110,1713
2403462021,1400
2372560398,2407
2378814104,612
2376189769,2268
2378814104,1610
2371443856,1313
2380060712,2409
2509458081,1600
2509458081,2392
2413292186,1587
2381409435,1030
2412667466,1638
2386988188,1638
2400086817,1618
2380449919,2127
2381409435,1455
2382921741,2149
2386964654,2048
2386572697,1726
2484652130,1060
2484652130,837
2392303189,1080
2392303189,2011
2392303189,558
2392303189,845
2392303189,981
2390234178,1828
2390234178,938
2392259639,1192
2392303189,606
2396256411,72
2421841821,353
2421841821,1623
2427332778,1623
2396256411,39
2427332778,1278
2421841821,1278
2427332778,1610
2427332778,2006
2443442236,1314
2398624935,689
2423542664,422
2423542664,1220
2412158635,462
2404353606,2478
2412158635,419
2412158635,1711
2412158635,505
2403899405,1905
2451375685,1281
2451375685,1960
2412650042,1103
2412650042,1102
2422508703,145
2416941961,984
2416941720,718
2416941720,710
2416739750,130
2430940810,1828
2416924056,716
2423053381,1640
2423053381,1717
2423053381,2026
2509792345,224
2422206877,150
2509793702,2188
2509793702,2127
2443442008,917
2443442008,1845
2432423608,1876
2447084585,567
2447084585,1374
2469691007,2062
2447084585,1618
2451375981,1933
2447084585,2300
2434687845,1631
2454063880,1540
2454063880,1374
2443425665,464
2454063880,2269
2445533354,1630
2443425665,35
2439018106,2438
2460399360,2139
2446481841,1853
2501951314,2092
2448003680,1876
2446481841,1860
2449956248,2238
2501951314,944
2448487025,2338
2452105073,1759
2457130673,1655
2461379178,2159
2572034188,1832
2570048924,354
2579444408,476
2571188325,1374
2579444408,492
2570048924,1610
2572692297,864
2571188325,1933
2573601177,1859
2630400381,2716
2572692297,840
2580917781,2160
2583471741,1400
2583471741,844
2583471741,2688
2583471741,130
2583471741,1999
2583471741,1389
2583471741,827
2584664453,609
2583471741,1068
2583471741,1143
2581767454,1708
2582703020,1401
2582703020,1281
2592623942,1838
2592623942,917
2596109075,2338
2650974634,837
2601088900,37
2594404781,188
2592667570,2687
2594534661,2016
2592542262,2761
2601088900,829
2601088900,1124
2601088900,68
2594404781,469
2594404781,1950
2601088900,1709
2594404781,213
2603316370,1904
2596964153,88
2603316370,1562
2596964153,536
2601981506,2424
2659553085,1472
2615364633,37
2605327456,500
2615364633,113
2615364633,122
2615364633,982
2605327456,1441
2605327456,471
2704777854,1540
2610872671,354
2610872671,353
2610872671,1623
2704798003,2076
2635163471,1713
2652194854,2599
2625929605,1278
2635163471,1124
2635163471,68
2625929605,293
2635163471,1709
2618168109,1493
2620496282,1624
2618168109,2024
2632715646,1762
2618168109,2489
2686474095,987
2617036117,725
2622775814,666
2622775814,1148
2622775814,56
2622775814,173
2633941595,1068
2642853791,2027
2630134452,1910
2629846870,2407
2630134452,979
2629846870,2777
2671901602,1618
2671901602,725
2635088131,4
2635088131,763
2635088131,178
2635088131,418
2635088131,31
2635088131,864
2635088131,358
2635088131,2181
2635088131,66
2635088131,137
2635088131,381
2653384483,1540
2643464996,2907
2647862102,1485
2666614016,1782
2725759049,1638
2725759049,1741
2725759049,900
2734931764,2600
2830471706,1855
2742890102,1413
2733620308,1374
2733620308,2269
2742890102,857
2736717169,116
2741629222,354
2749011341,915
2744959120,2672
2741629222,141
2741629222,1942
2741629222,307
2741629222,492
2741629222,1278
2743274002,2920
2741629222,478
2744959120,787
2743114861,2757
2747562111,763
2761886334,108
2761886334,661
2761886334,42
2761886334,1063
2761886334,1143
2761886334,938
2751286293,1713
2751286293,661
2751286293,837
2751286293,1896
2751391107,153
2751286293,1177
2753542757,2134
2762705189,422
2751286293,878
2751286293,419
2751286293,1046
2751286293,1245
2755316833,2014
2761194598,476
2756888153,1714
2752580941,80
2761194598,490
2752580941,84
2752580941,1537
2756400016,2119
2752580941,526
2757627530,725
2756400016,2151
2757143159,1987
2769653538,551
2759146125,2159
2792318569,1120
2784009787,1644
2810080649,1060
2789273353,837
2810080649,438
2800311814,1627
2769535860,2748
2765784869,555
2800311814,2888
2765330338,2764
2761479247,1735
2800311814,1644
2797657398,1296
2766196885,1458
2766321837,3014
2775323682,1959
2770007581,1718
2772368199,1638
2770007581,742
2772368199,900
2773492079,1087
2769882464,2086
2789462625,509
2789462625,1128
2789459115,1128
2797791896,662
2789458582,1729
2789273602,2392
2789462625,88
2789459115,88
2789462625,460
2789459115,460
2789462625,1389
2797791896,1236
2789459115,358
2775472937,3167
2789273602,941
2789273602,450
2789273602,536
2789459115,114
2797791896,1845
2783773293,1586
2795564856,438
2784435570,555
2784435570,2323
2880879013,3081
2888031572,2245
2887149383,2696
2913924201,462
2885387822,1294
2883530596,1728
2887149383,3437
2883530596,1771
2885413044,1458
2888898313,1097
2888898313,1058
3035030167,1542
3035030167,2086
2913218592,1720
2901963808,990
2913218592,1694
2913218592,1318
2902954099,550
2903124530,1522
2903124530,2224
2903124530,2407
2895792751,2934
2913580815,634
2903124530,1630
2903124530,2888
2903124530,2455
2913580815,2181
2908353858,2024
2901963579,1144
2907083381,1693
2910358093,3356
2939701159,2259
2939701159,2865
2913019311,2719
2923641716,57
2913019311,3350
2923641716,24
2947239434,2955
2937584182,1250
2924647815,2835
2926928767,2296
2969303164,527
2969303164,566
2931573365,598
2987811091,103
2931573365,84
2987811091,309
2987811091,3160
2981398809,3178
2987811091,1092
2947177989,1458
2945682468,2897
2948316264,1344
2951406107,1987
2948926366,1826
2948926366,1834
3013991493,2875
2948497929,688
2953843502,2427
2953843502,2741
2948497929,492
2957600682,420
2952971550,535
2958221082,626
2957096549,1130
2953806081,3
2953806081,2392
2957096549,1562
